1711	326	245	1709.55
1711	327	237	1710.01
1712	328	245	1710.8
1712	329	216	1710.85
1712	330	229	1711.09
1721	331	245	1719.03
1739	332	262	1737.76
1745	333	262	1743.74
1745	334	262	1744.56
1748	335	262	1747.36
1750	336	262	1748.78
1751	337	262	1749.17
1751	338	262	1749.25
1751	339	260	1749.29
1751	340	262	1749.83
1761	341	262	1759.63
1821	342	297	1819.9
1821	343	297	1820.06
1832	344	297	1830.58
1832	345	297	1830.88
1832	346	297	1831.31
1833	347	297	1832.17
1847	348	297	1845.62
1853	349	297	1852.38
1911	350	332	1910.61
1947	351	343	1946.05
1959	352	343	1957.91
1972	353	343	1971.49
1976	354	343	1974.94
2088	355	348	2087.1
2220	356	348	2219.55
